ID_NUM,IND_ACCDA,IND_ACCIV,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,FECHA_ACCIDENTE,HORA_ACCIDENTE,MES_1F,ANYO,CCAA_1F,PROVINCIA_1F,COD_MUNICIPIO,CARRETERA,KM,SENTIDO_1F,TIPO_VIA_3F,TITULARIDAD_VIA_2F,TIPO_ANIMAL_1F,TIPO_ANIMAL_2F
202433259326,1,0,0,0,0,11/9/2024,21:35,9,2024,3,33,33060,AS-387,"7,5",2,2,2,8,1
202433259327,1,0,0,0,0,11/9/2024,21:36,9,2024,3,33,33060,AS-387,"7,5",2,2,2,8,1
202433259328,1,0,0,0,0,2/10/2024,1:25,10,2024,3,33,33060,AS-117,"14,476",1,2,2,8,1
202433259329,1,0,0,0,0,28/10/2024,2:25,10,2024,3,33,33060,AS-387,"7,5",2,2,2,8,1
202433259330,1,0,0,0,0,25/10/2024,22:30,10,2024,3,33,33060,AS-119,"0,8",2,2,2,8,1
202433259331,1,0,0,0,0,12/11/2024,23:20,11,2024,3,33,33060,AS-117,11,1,2,2,8,1
202433259332,1,0,0,0,0,26/5/2024,13:20,5,2024,3,33,00000,AS-27,"16,896",2,2,2,8,1
202433259333,1,0,0,0,0,27/6/2024,23:30,6,2024,3,33,00000,AS-27,"6,5",1,2,2,8,1
202433259334,1,0,0,0,0,5/8/2024,15:10,8,2024,3,33,00000,AS-27,"17,8",2,2,2,5,1
202433259335,1,0,0,0,0,22/3/2024,22:30,3,2024,3,33,00000,N-640,24,2,2,1,8,1
202433259336,1,0,0,0,0,31/8/2024,23:27,8,2024,3,33,00000,N-640,"26,292",2,2,1,8,1
202433259337,1,0,0,0,0,11/11/2024,1:10,11,2024,3,33,00000,N-640,"29,5",2,2,1,8,1
202433259338,1,0,0,0,0,21/6/2024,23:30,6,2024,3,33,00000,AS-228,"11,2",2,2,2,8,1
202433259339,1,0,0,0,0,7/7/2024,23:00,7,2024,3,33,00000,AS-228,"10,8",1,2,2,8,1
202433259340,1,0,0,0,0,14/1/2024,19:10,1,2024,3,33,33066,A-64,"11,857",1,2,1,20,2
202433259341,1,0,0,0,0,20/1/2024,20:55,1,2024,3,33,33066,A-64,"11,824",1,1,1,8,1
202433259342,0,1,0,0,1,11/2/2024,19:45,2,2024,3,33,00000,AS-380,"2,586",1,2,2,5,1
202433259343,1,0,0,0,0,11/2/2024,20:51,2,2024,3,33,00000,A-64,"10,6",2,1,1,8,1
202433259344,1,0,0,0,0,19/5/2024,7:30,5,2024,3,33,00000,CAMIN LA V,"0,7",1,2,4,5,1
202433259345,1,0,0,0,0,5/7/2024,2:00,7,2024,3,33,00000,A-64,"11,6",1,1,1,8,1
202433259346,1,0,0,0,0,5/7/2024,0:05,7,2024,3,33,00000,A-64,"11,35",1,1,1,8,1
202433259347,1,0,0,0,0,22/8/2024,23:21,8,2024,3,33,00000,A-64,"11,6",1,1,1,8,1
202433259348,1,0,0,0,0,22/8/2024,23:30,8,2024,3,33,00000,A-64,"11,533",1,1,1,8,1
202433259349,1,0,0,0,0,11/11/2024,21:15,11,2024,3,33,33066,A-64,"12,6",1,1,1,8,1
202433259351,1,0,0,0,0,6/1/2024,23:20,1,2024,3,33,33066,A-64,"31,77",1,1,1,8,1
202433259352,1,0,0,0,0,7/1/2024,20:19,1,2024,3,33,33040,N-634,"380,1",1,2,1,8,1
202433259353,1,0,0,0,0,8/1/2024,20:40,1,2024,3,33,33040,N-634,"380,935",1,2,1,8,1
202433259354,1,0,0,0,0,4/1/2024,20:00,1,2024,3,33,33066,AS-376,"13,2",2,2,2,8,1
202433259355,1,0,0,0,0,7/1/2024,11:55,1,2024,3,33,33066,AS-17,"33,95",2,1,2,8,1
202433259356,1,0,0,0,0,11/1/2024,11:55,1,2024,3,33,33066,CSV,1,3,2,4,8,1
202433259357,1,0,0,0,0,12/1/2024,19:30,1,2024,3,33,33066,A-64,"19,552",1,1,1,8,1
202433259358,1,0,0,0,0,12/1/2024,19:30,1,2024,3,33,33066,A-64,"19,5",1,1,1,8,1
202433259359,1,0,0,0,0,1/1/2024,19:50,1,2024,3,33,33066,AS-17,"31,9",1,2,2,8,1
202433259360,1,0,0,0,0,16/1/2024,1:15,1,2024,3,33,33066,N-634,"395,559",1,2,1,8,1
202433259361,1,0,0,0,0,12/1/2024,20:20,1,2024,3,33,33066,AS-376,"22,3",1,2,2,8,1
202433259362,1,0,0,0,0,14/1/2024,20:55,1,2024,3,33,33066,AS-I,"13,5",2,1,2,8,1
202433259363,1,0,0,0,0,20/1/2024,19:10,1,2024,3,33,33066,N-634,"382,4",2,2,1,8,1
202433259364,1,0,0,0,0,21/1/2024,19:45,1,2024,3,33,33066,AS-I,"23,5",2,1,2,8,1
202433259365,1,0,0,0,0,22/1/2024,7:45,1,2024,3,33,33066,A-64,"26,3",2,1,1,8,1
202433259366,1,0,0,0,0,22/1/2024,19:20,1,2024,3,33,33066,N-634R,"382,415",2,2,1,8,1
202433259367,1,0,0,0,0,19/1/2024,20:25,1,2024,3,33,33066,AS-376,"13,4",1,2,2,8,1
202433259368,1,0,0,0,0,23/1/2024,21:00,1,2024,3,33,33066,AS-I,"18,2",2,1,2,8,1
202433259369,1,0,0,0,0,23/1/2024,20:25,1,2024,3,33,33066,AS-I,"19,2",1,1,2,8,1
202433259370,1,0,0,0,0,25/1/2024,7:15,1,2024,3,33,33066,A-64,"14,616",1,1,1,8,1
202433259371,1,0,0,0,0,28/1/2024,22:10,1,2024,3,33,33066,A-64,"14,75",2,1,1,8,1
202433259372,1,0,0,0,0,29/1/2024,19:45,1,2024,3,33,33066,AS-17,"27,85",1,2,2,8,1
202433259373,1,0,0,0,0,5/2/2024,15:55,2,2024,3,33,33066,SI-10,"4,2",2,2,2,8,1
202433259374,1,0,0,0,0,9/2/2024,8:00,2,2024,3,33,33066,N-634,"382,5",1,2,1,20,2
202433259375,1,0,0,0,0,11/2/2024,20:30,2,2024,3,33,33066,A-64,"18,5",2,1,1,8,1
202433259376,1,0,0,0,0,11/2/2024,12:50,2,2024,3,33,33066,AS-119,11,2,2,2,20,2
202433259377,1,0,0,0,0,16/2/2024,20:15,2,2024,3,33,33066,N-634,"395,412",2,2,1,8,1
202433259378,1,0,0,0,0,19/2/2024,23:02,2,2024,3,33,33066,AS-376,"22,2",1,2,2,8,1
202433259379,1,0,0,0,0,20/2/2024,20:00,2,2024,3,33,33066,AS-17,"29,624",1,1,2,8,1
202433259380,1,0,0,0,0,20/2/2024,23:55,2,2024,3,33,33066,AS-I,"23,95",1,1,2,8,1
202433259381,1,0,0,0,0,22/2/2024,1:30,2,2024,3,33,33066,A-64,"25,6",1,1,1,8,1
202433259382,1,0,0,0,0,22/2/2024,22:05,2,2024,3,33,33044,AS-II,"3,866",2,1,2,8,1
202433259383,1,0,0,0,0,19/2/2024,0:30,2,2024,3,33,33066,AS-17,"29,75",1,1,2,8,1
202433259384,1,0,0,0,0,26/2/2024,22:20,2,2024,3,33,33066,SI-6,"4,972",2,2,2,8,1
202433259385,1,0,0,0,0,21/2/2024,17:50,2,2024,3,33,33066,SI-8,"1,4",1,2,2,8,1
202433259386,1,0,0,0,0,24/2/2024,20:35,2,2024,3,33,33066,AS-376,"11,1",1,2,2,8,1
202433259387,1,0,0,0,0,28/2/2024,20:15,2,2024,3,33,33066,N-634,"386,5",2,2,1,8,1
202433259388,1,0,0,0,0,29/2/2024,20:20,2,2024,3,33,33066,A-64,31,1,1,1,8,1
202433259389,1,0,0,0,0,4/3/2024,14:45,3,2024,3,33,33066,SI-6,"0,636",1,2,2,5,1
202433259390,1,0,0,0,0,9/3/2024,20:10,3,2024,3,33,33066,SI-6,"0,701",1,2,2,8,1
202433259391,1,0,0,0,0,11/3/2024,3:35,3,2024,3,33,33066,AS-17,"28,393",1,2,2,22,2
202433259392,0,1,0,0,1,12/3/2024,22:03,3,2024,3,33,33066,SI-16,"1,2",2,2,2,8,1
202433259393,1,0,0,0,0,20/3/2024,20:44,3,2024,3,33,33066,A-64,"26,851",1,1,1,8,1
202433259394,1,0,0,0,0,24/3/2024,11:00,3,2024,3,33,33040,N-634,"380,6",2,2,1,5,1
202433259395,1,0,0,0,0,25/3/2024,22:00,3,2024,3,33,33066,AS-376,23,1,2,2,8,1
202433259396,1,0,0,0,0,27/3/2024,21:30,3,2024,3,33,33066,AS-17,"27,2",2,2,2,8,1
202433259397,1,0,0,0,0,1/4/2024,7:30,4,2024,3,33,33066,AS-384,"6,9",2,2,2,5,1
202433259398,1,0,0,0,0,2/4/2024,8:44,4,2024,3,33,33066,AS-384,"3,5",1,2,2,18,1
202433259399,1,0,0,0,0,4/4/2024,0:01,4,2024,3,33,33066,A-64,"14,709",1,1,1,8,1
202433259400,1,0,0,0,0,8/4/2024,12:00,4,2024,3,33,33066,AS-I,14,2,1,2,5,1
202433259401,1,0,0,0,0,15/4/2024,0:15,4,2024,3,33,33066,A-64,"28,95",1,1,1,8,1
202433259402,1,0,0,0,0,17/4/2024,8:35,4,2024,3,33,33066,AS-384,"2,177",2,2,2,5,1
202433259403,1,0,0,0,0,17/4/2024,21:40,4,2024,3,33,33066,AS-119,"10,345",2,2,2,8,1
202433259404,1,0,0,0,0,21/4/2024,21:55,4,2024,3,33,33066,N-634,382,1,2,1,8,1
202433259405,1,0,0,0,0,23/4/2024,3:20,4,2024,3,33,33066,AS-I,"18,7",2,1,2,5,1
202433259406,1,0,0,0,0,21/4/2024,23:05,4,2024,3,33,33042,AS-376,"17,75",2,2,2,8,1
202433259407,1,0,0,0,0,12/4/2024,8:05,4,2024,3,33,33066,AS-376,"23,4",2,2,2,5,1
202433259408,1,0,0,0,0,26/4/2024,23:15,4,2024,3,33,33024,AS-377,"10,281",2,2,2,8,1
202433259409,1,0,0,0,0,19/4/2024,21:50,4,2024,3,33,33066,AS-I,"13,2",1,1,2,5,1
202433259410,1,0,0,0,0,1/5/2024,5:20,5,2024,3,33,33066,AS-I,"23,2",2,1,2,8,1
202433259411,0,1,0,0,4,3/5/2024,10:00,5,2024,3,33,33066,A-64,"29,251",1,1,1,20,2
202433259412,0,1,0,0,1,7/5/2024,5:45,5,2024,3,33,33066,A-64,"26,8",1,1,1,8,1
202433259413,1,0,0,0,0,7/5/2024,5:00,5,2024,3,33,33066,A-64,"22,579",2,1,1,8,1
202433259414,1,0,0,0,0,15/5/2024,4:30,5,2024,3,33,33066,AS-I,"19,1",2,1,2,8,1
202433259415,1,0,0,0,0,5/5/2024,23:20,5,2024,3,33,33066,A-64,"26,6",1,1,1,8,1
202433259416,1,0,0,0,0,17/5/2024,1:05,5,2024,3,33,33066,A-64,"18,732",2,1,1,8,1
202433259417,1,0,0,0,0,17/5/2024,23:10,5,2024,3,33,33066,A-64,"20,667",1,1,1,8,1
202433259418,1,0,0,0,0,21/5/2024,23:00,5,2024,3,33,33066,SI-7,"1,928",1,2,2,16,1
202433259419,1,0,0,0,0,23/5/2024,6:40,5,2024,3,33,33066,A-64,27,1,1,1,20,2
202433259420,1,0,0,0,0,24/5/2024,20:00,5,2024,3,33,33066,SI-16,"2,5",1,2,2,5,1
202433259421,1,0,0,0,0,25/5/2024,21:20,5,2024,3,33,33066,C.S.D.,"2,5",1,2,4,8,1
202433259422,1,0,0,0,0,27/5/2024,22:06,5,2024,3,33,33066,AS-324,"6,375",2,2,2,8,1
202433259423,1,0,0,0,0,1/6/2024,3:20,6,2024,3,33,33066,A-64,"18,86",2,1,1,8,1
202433259424,1,0,0,0,0,1/6/2024,22:00,6,2024,3,33,33066,A-64,"16,916",1,1,1,8,1
202433259425,1,0,0,0,0,30/5/2024,21:40,5,2024,3,33,33066,SI-16,"0,55",2,2,2,5,1
202433259426,1,0,0,0,0,6/6/2024,21:40,6,2024,3,33,33066,AS-I,"14,198",1,1,2,8,1
202433259427,1,0,0,0,0,8/6/2024,4:05,6,2024,3,33,33066,A-64,"28,516",1,1,1,22,2
202433259428,1,0,0,0,0,13/6/2024,2:00,6,2024,3,33,33066,N-634,"399,707",1,2,1,8,1
202433259429,1,0,0,0,0,13/6/2024,13:20,6,2024,3,33,33066,A-64,"20,771",1,1,1,5,1
202433259430,1,0,0,0,0,15/6/2024,21:10,6,2024,3,33,33066,A-64,"30,976",2,1,1,8,1
202433259431,1,0,0,0,0,8/6/2024,5:45,6,2024,3,33,33066,AS-17,"33,05",2,1,2,8,1
202433259432,1,0,0,0,0,21/6/2024,22:40,6,2024,3,33,33066,A-64,"19,8",2,1,1,8,1
202433259433,1,0,0,0,0,25/6/2024,6:44,6,2024,3,33,33066,C.S.D.,"1,5",2,2,4,8,1
202433259434,1,0,0,0,0,1/7/2024,0:50,7,2024,3,33,33066,N-634,382,2,2,1,25,2
202433259435,1,0,0,0,0,10/7/2024,0:10,7,2024,3,33,33035,AS-381,4,1,2,2,8,1
202433259436,1,0,0,0,0,10/7/2024,5:30,7,2024,3,33,33066,A-64,"26,604",1,1,1,8,1
202433259437,1,0,0,0,0,10/7/2024,0:10,7,2024,3,33,33066,A-64,"19,96",2,1,1,8,1
202433259438,1,0,0,0,0,12/7/2024,1:35,7,2024,3,33,33066,A-64,"20,215",2,1,1,8,1
202433259439,1,0,0,0,0,17/7/2024,6:15,7,2024,3,33,33066,A-64,"31,483",2,1,1,8,1
202433259440,1,0,0,0,0,17/7/2024,18:15,7,2024,3,33,33066,A-66,"23,8",1,1,1,1,1
202433259441,0,1,0,0,1,7/7/2024,23:00,7,2024,3,33,33066,SI-8,"2,8",2,2,2,22,2
202433259442,1,0,0,0,0,31/7/2024,7:05,7,2024,3,33,33066,N-634,"387,532",1,2,1,8,1
202433259443,1,0,0,0,0,4/8/2024,5:00,8,2024,3,33,33066,A-64,"13,99",2,1,1,5,1
202433259444,1,0,0,0,0,5/8/2024,23:35,8,2024,3,33,33066,A-64,"29,318",2,1,1,8,1
202433259445,1,0,0,0,0,5/8/2024,2:30,8,2024,3,33,33066,N-634,"386,8",2,2,1,5,1
202433259446,1,0,0,0,0,19/8/2024,22:00,8,2024,3,33,33066,AS-376,"22,16",1,2,2,8,1
202433259447,0,1,0,0,2,25/8/2024,1:50,8,2024,3,33,33066,N-634,"391,512",2,2,1,8,1
202433259448,1,0,0,0,0,23/8/2024,2:15,8,2024,3,33,33066,N-634,"386,8",3,2,1,0,0
202433259449,1,0,0,0,0,30/8/2024,7:30,8,2024,3,33,33066,AS-384,"7,284",2,2,2,8,1
202433259450,1,0,0,0,0,4/9/2024,22:40,9,2024,3,33,33066,AS-119,"10,9",1,2,2,8,1
202433259451,1,0,0,0,0,11/9/2024,7:02,9,2024,3,33,33066,C.V.S.D.,"0,95",1,2,4,8,1
202433259452,1,0,0,0,0,13/9/2024,3:50,9,2024,3,33,33066,A-64,"28,91",2,1,1,8,1
202433259453,1,0,0,0,0,12/9/2024,21:15,9,2024,3,33,33066,A-64,"20,3",1,1,1,8,1
202433259454,1,0,0,0,0,13/9/2024,20:35,9,2024,3,33,33066,A-64,"17,3",1,1,1,8,1
202433259455,1,0,0,0,0,22/9/2024,20:38,9,2024,3,33,33066,SI-8,"5,7",2,2,2,8,1
202433259456,1,0,0,0,0,26/9/2024,9:00,9,2024,3,33,33066,A-64,"25,05",1,1,1,8,1
202433259457,1,0,0,0,0,26/9/2024,5:30,9,2024,3,33,33066,A-64,18,2,1,1,8,1
202433259458,1,0,0,0,0,27/9/2024,5:45,9,2024,3,33,33066,AS-17,"28,8",2,2,2,8,1
202433259459,1,0,0,0,0,29/9/2024,21:50,9,2024,3,33,33066,A-64,"29,551",1,1,1,8,1
202433259460,1,0,0,0,0,1/10/2024,21:15,10,2024,3,33,33066,AS-323,"6,181",2,2,2,5,1
202433259461,1,0,0,0,0,2/10/2024,23:25,10,2024,3,33,33066,SI-16,"2,378",1,2,2,8,1
202433259462,1,0,0,0,0,3/10/2024,22:22,10,2024,3,33,33066,A-64,"26,2",2,1,1,8,1
202433259463,1,0,0,0,0,3/10/2024,22:20,10,2024,3,33,33066,A-64,"26,249",2,1,1,8,1
202433259464,1,0,0,0,0,4/10/2024,5:30,10,2024,3,33,33066,AS-I,25,1,1,2,8,1
202433259465,1,0,0,0,0,7/10/2024,1:00,10,2024,3,33,33066,N-634,"397,673",2,2,1,8,1
202433259466,1,0,0,0,0,7/10/2024,21:00,10,2024,3,33,33066,AS-119,"10,8",1,2,2,8,1
202433259467,1,0,0,0,0,16/10/2024,20:30,10,2024,3,33,33066,AS-377,"10,776",1,2,2,8,1
202433259468,1,0,0,0,0,17/10/2024,20:10,10,2024,3,33,33066,AS-376,25,1,2,2,5,1
202433259469,1,0,0,0,0,21/10/2024,8:25,10,2024,3,33,33066,AS-I,"20,819",1,1,2,8,1
202433259470,1,0,0,0,0,22/10/2024,23:20,10,2024,3,33,33066,SI-6,"2,744",2,2,2,5,1
202433259471,1,0,0,0,0,23/10/2024,5:40,10,2024,3,33,33066,C.S.D.,"0,2",2,2,4,5,1
202433259472,1,0,0,0,0,24/10/2024,20:55,10,2024,3,33,33066,N-634,"387,2",1,2,1,8,1
202433259473,1,0,0,0,0,24/10/2024,21:15,10,2024,3,33,33066,SI-6,"5,7",2,2,2,8,1
202433259474,1,0,0,0,0,30/10/2024,19:55,10,2024,3,33,33066,AS-17,"26,271",2,2,2,8,1
202433259475,1,0,0,0,0,3/11/2024,1:38,11,2024,3,33,33066,AS-I,"18,055",1,2,2,8,1
202433259476,1,0,0,0,0,3/11/2024,21:45,11,2024,3,33,33066,A-64,"18,492",2,1,1,8,1
202433259477,1,0,0,0,0,25/10/2024,21:30,10,2024,3,33,33066,AS-119,"10,8",2,2,2,8,1
202433259478,1,0,0,0,0,3/11/2024,13:05,11,2024,3,33,33066,N-634,"385,757",2,2,1,20,2
202433259479,1,0,0,0,0,4/11/2024,22:20,11,2024,3,33,33066,AS-17,"31,4",1,1,2,8,1
202433259480,1,0,0,0,0,6/11/2024,4:05,11,2024,3,33,33066,A-64,"23,058",1,2,1,8,1
202433259481,1,0,0,0,0,10/11/2024,18:50,11,2024,3,33,33035,A-66,21,1,1,1,8,1
202433259482,1,0,0,0,0,1/11/2024,22:05,11,2024,3,33,33066,AS-17,"33,7",2,1,2,8,1
202433259483,1,0,0,0,0,11/11/2024,20:05,11,2024,3,33,33066,A-64,"19,3",1,1,1,8,1
202433259484,1,0,0,0,0,11/11/2024,19:45,11,2024,3,33,33066,CAMINO DEL,"0,8",1,2,5,8,1
202433259485,1,0,0,0,0,12/11/2024,20:07,11,2024,3,33,33035,A-66,"17,338",2,1,1,8,1
202433259486,1,0,0,0,0,13/11/2024,22:15,11,2024,3,33,33066,A-64,15,2,1,1,8,1
202433259487,1,0,0,0,0,14/11/2024,0:05,11,2024,3,33,33066,A-64,"31,066",1,1,1,8,1
202433259488,1,0,0,0,0,14/11/2024,20:40,11,2024,3,33,33066,A-64,"21,7",2,1,1,8,1
202433259489,1,0,0,0,0,15/11/2024,4:11,11,2024,3,33,33066,A-64,"17,572",1,1,1,8,1
202433259490,1,0,0,0,0,15/11/2024,4:35,11,2024,3,33,33066,A-64,"17,61",1,1,1,8,1
202433259491,1,0,0,0,0,15/11/2024,22:45,11,2024,3,33,33066,A-64,"16,737",2,1,1,17,1
202433259492,1,0,0,0,0,16/11/2024,12:00,11,2024,3,33,33066,AS-I,"22,337",2,1,2,8,1
202433259493,1,0,0,0,0,17/11/2024,19:45,11,2024,3,33,33066,SI-16,"1,842",2,2,2,8,1
202433259494,1,0,0,0,0,16/11/2024,18:45,11,2024,3,33,33066,AS-119,"9,7",1,2,2,8,1
202433259495,1,0,0,0,0,24/11/2024,18:45,11,2024,3,33,33066,AS-119,"11,018",1,2,2,8,1
202433259496,1,0,0,0,0,26/11/2024,22:07,11,2024,3,33,33066,AS-17,"29,922",1,1,2,8,1
202433259497,1,0,0,0,0,26/11/2024,22:10,11,2024,3,33,33066,AS-17,"29,92",1,1,2,8,1
202433259498,1,0,0,0,0,28/11/2024,4:10,11,2024,3,33,33066,AS-119,"12,668",1,2,2,8,1
202433259499,1,0,0,0,0,26/11/2024,20:40,11,2024,3,33,33066,AS-17,31,2,1,2,8,1
202433259500,1,0,0,0,0,27/11/2024,20:30,11,2024,3,33,33066,SI-6,"6,2",1,2,2,8,1
202433259501,1,0,0,0,0,29/11/2024,21:15,11,2024,3,33,33066,A-64,"13,543",2,1,1,8,1
202433259502,1,0,0,0,0,30/11/2024,19:44,11,2024,3,33,33066,A-64,18,1,1,1,8,1
202433259503,1,0,0,0,0,3/12/2024,5:40,12,2024,3,33,33066,AS-17,32,2,1,2,8,1
202433259504,1,0,0,0,0,30/11/2024,23:45,11,2024,3,33,33035,A-66,"20,75",2,1,1,8,1
202433259505,1,0,0,0,0,28/11/2024,19:50,11,2024,3,33,33066,AS-I,"18,9",2,1,2,8,1
202433259506,1,0,0,0,0,3/12/2024,21:15,12,2024,3,33,33066,A-64,18,2,1,1,8,1
202433259507,1,0,0,0,0,4/12/2024,18:35,12,2024,3,33,33066,AS-17,"27,5",2,2,2,8,1
202433259508,1,0,0,0,0,4/12/2024,20:30,12,2024,3,33,33066,A-64,"15,5",2,1,1,8,1
202433259509,1,0,0,0,0,18/11/2024,19:25,11,2024,3,33,33066,SI-8,"2,9",2,2,2,5,1
202433259510,1,0,0,0,0,10/12/2024,16:55,12,2024,3,33,33066,N-634,"398,74",1,2,1,20,2
202433259511,1,0,0,0,0,5/12/2024,21:20,12,2024,3,33,33066,AS-I,"18,57",1,1,2,8,1
202433259512,1,0,0,0,0,2/12/2024,8:30,12,2024,3,33,33066,AS-119,"13,36",1,2,2,8,1
202433259513,1,0,0,0,0,19/12/2024,20:30,12,2024,3,33,33066,AS-119,"11,2",1,2,2,8,1
202433259514,1,0,0,0,0,20/12/2024,20:42,12,2024,3,33,33066,N-634,"387,346",1,2,1,8,1
202433259515,1,0,0,0,0,21/12/2024,22:45,12,2024,3,33,33066,A-64,"22,681",2,1,1,8,1
202433259516,1,0,0,0,0,25/12/2024,18:55,12,2024,3,33,33066,N-634,"388,047",1,2,1,8,1
202433259517,1,0,0,0,0,25/12/2024,23:15,12,2024,3,33,33066,AS-17,"29,7",2,1,2,8,1
202433259518,1,0,0,0,0,27/12/2024,19:09,12,2024,3,33,33066,A-64,"23,254",2,1,1,8,1
202433259519,1,0,0,0,0,21/12/2024,23:10,12,2024,3,33,33066,AS-331,1,1,2,2,8,1
202433259520,1,0,0,0,0,28/12/2024,23:45,12,2024,3,33,33066,AS-17,"30,67",2,1,2,8,1
202433259521,1,0,0,0,0,28/12/2024,23:30,12,2024,3,33,33066,AS-17,30,2,1,2,8,1
202433259522,1,0,0,0,0,29/12/2024,1:30,12,2024,3,33,33066,A-66,"24,143",1,1,1,8,1
202433259523,1,0,0,0,0,30/12/2024,19:40,12,2024,3,33,33066,AS-376,"10,98",1,2,2,8,1
202433259524,1,0,0,0,0,1/1/2024,10:00,1,2024,3,33,00000,AS-117,"35,269",1,2,2,5,1
202433259526,1,0,0,0,0,22/1/2024,11:00,1,2024,3,33,00000,AS-117,"28,256",1,2,2,5,1
202433259527,1,0,0,0,0,17/2/2024,20:05,2,2024,3,33,00000,AS-117,"28,1",2,2,2,5,1
202433259528,1,0,0,0,0,28/8/2024,7:00,8,2024,3,33,00000,SC-2,"1,2",2,2,2,3,1
202433259529,1,0,0,0,0,19/9/2024,10:50,9,2024,3,33,00000,AS-117,"28,229",1,2,2,5,1
202433259530,1,0,0,0,0,22/10/2024,20:25,10,2024,3,33,00000,SC-2,"2,2",1,2,2,26,2
202433259531,1,0,0,0,0,4/12/2024,19:20,12,2024,3,33,00000,SC-2,"1,5",2,2,2,8,1
202433259532,1,0,0,0,0,30/12/2024,18:51,12,2024,3,33,00000,AS-117,"28,219",2,2,2,5,1
202433259533,1,0,0,0,0,9/6/2024,16:00,6,2024,3,33,00000,AS-227,"29,9",2,2,2,0,0
202433259534,1,0,0,0,0,4/9/2024,23:45,9,2024,3,33,00000,AS-227,"34,3",2,2,2,8,1
202433259535,1,0,0,0,0,9/9/2024,5:50,9,2024,3,33,00000,AGUASMESTA,"1,9",1,2,4,8,1
202433259536,1,0,0,0,0,16/11/2024,17:30,11,2024,3,33,00000,AGUASMESTA,"9,6",1,2,4,6,1
202433259537,1,0,0,0,0,11/1/2024,23:15,1,2024,3,33,00000,N-632,"111,568",1,2,1,8,1
202433259538,1,0,0,0,0,5/2/2024,6:50,2,2024,3,33,00000,N-632,"110,05",2,2,1,5,1
202433259539,1,0,0,0,0,6/4/2024,23:25,4,2024,3,33,00000,N-632,"112,175",1,2,1,8,1
202433259540,1,0,0,0,0,17/4/2024,23:15,4,2024,3,33,00000,A-8,"420,5",1,1,1,8,1
202433259541,1,0,0,0,0,25/4/2024,22:15,4,2024,3,33,00000,SB-3,"1,7",2,2,2,8,1
202433259542,1,0,0,0,0,2/5/2024,8:45,5,2024,3,33,00000,AS-16,"2,477",2,2,2,8,1
202433259543,1,0,0,0,0,8/7/2024,0:10,7,2024,3,33,00000,A-8,"427,7",1,1,1,8,1
202433259544,1,0,0,0,0,8/8/2024,23:55,8,2024,3,33,00000,SB-3,"0,5",2,2,2,8,1
202433259545,1,0,0,0,0,27/8/2024,22:50,8,2024,3,33,00000,SB-3,"1,096",1,2,2,8,1
202433259546,1,0,0,0,0,3/9/2024,1:10,9,2024,3,33,00000,AS-16,"3,43",1,2,2,8,1
202433259547,1,0,0,0,0,24/10/2024,22:01,10,2024,3,33,00000,A-8,"417,5",2,1,1,8,1
202433259548,1,0,0,0,0,23/11/2024,21:10,11,2024,3,33,00000,N-632,"113,203",1,2,1,8,1
202433259549,1,0,0,0,0,26/11/2024,20:00,11,2024,3,33,00000,AS-16,"2,9",1,2,2,8,1
202433259550,1,0,0,0,0,14/12/2024,2:04,12,2024,3,33,00000,A-8,"421,248",1,1,1,8,1
202433259551,1,0,0,0,0,23/12/2024,0:55,12,2024,3,33,00000,AS-16,"1,709",1,2,2,8,1
202433259552,1,0,0,0,0,5/1/2024,19:15,1,2024,3,33,00000,N-634,545,1,2,1,8,1
202433259553,1,0,0,0,0,18/1/2024,11:15,1,2024,3,33,00000,C.S.D,"0,4",2,2,4,8,1
202433259554,1,0,0,0,0,16/2/2024,20:20,2,2024,3,33,00000,N-634,"539,164",1,2,1,8,1
202433259555,1,0,0,0,0,22/2/2024,19:54,2,2024,3,33,00000,N-634,"539,153",2,2,1,8,1
202433259556,1,0,0,0,0,23/2/2024,19:30,2,2024,3,33,00000,AS-23,"3,147",1,2,2,16,1
202433259557,1,0,0,0,0,18/3/2024,21:10,3,2024,3,33,00000,N-634,"545,1",2,2,1,8,1
202433259558,1,0,0,0,0,19/3/2024,23:45,3,2024,3,33,00000,N-634,"546,077",1,2,1,8,1
202433259559,1,0,0,0,0,8/5/2024,22:00,5,2024,3,33,00000,AS-31,"9,1",1,2,2,8,1
202433259560,1,0,0,0,0,26/6/2024,0:55,6,2024,3,33,00000,N-634,"544,5",2,2,1,8,1
202433259561,1,0,0,0,0,26/7/2024,23:10,7,2024,3,33,00000,N-634,"547,764",2,2,1,8,1
202433259562,1,0,0,0,0,6/10/2024,0:15,10,2024,3,33,00000,N-634,"541,559",2,2,1,8,1
202433259563,1,0,0,0,0,18/10/2024,22:31,10,2024,3,33,00000,N-634,"539,177",1,2,1,8,1
202433259564,1,0,0,0,0,6/11/2024,14:45,11,2024,3,33,00000,N-634,"539,198",1,2,1,5,1
202433259565,1,0,0,0,0,1/12/2024,2:50,12,2024,3,33,00000,N-634,"545,119",1,2,1,8,1
202433259566,1,0,0,0,0,11/12/2024,20:35,12,2024,3,33,00000,A-8,"497,2",1,1,1,8,1
202433259567,1,0,0,0,0,13/12/2024,23:40,12,2024,3,33,00000,C.S.D.,"353,1",1,2,4,8,1
